Date/Time,Year,Month,Day,Time,Data Quality,Temp (C),Temp Flag,Dew Point Temp (C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2012-04-09 22:00,2012,4,9,22:00,,11.5,,4.3,,61,,3,,17,,48.3,,101.06,,,,,,Cloudy
2012-04-09 23:00,2012,4,9,23:00,,11.5,,4.7,,63,,,,0,,32.2,,101.06,,,,,,Cloudy
2012-04-10 00:00,2012,4,10,00:00,,10.2,,6.8,,79,,23,,4,,32.2,,101.04,,,,,,Cloudy
2012-04-10 01:00,2012,4,10,01:00,,10.6,,5,,68,,,,0,,32.2,,100.93,,,,,,Cloudy
2012-04-10 02:00,2012,4,10,02:00,,9.9,,4.5,,69,,32,,11,,32.2,,100.9,,,,,,Cloudy
2012-04-10 03:00,2012,4,10,03:00,,7.7,,3.7,,76,,36,,9,,32.2,,100.8,,,,,,Mostly Cloudy
2012-04-10 04:00,2012,4,10,04:00,,7.7,,4.9,,82,,30,,17,,32.2,,100.73,,,,,,Mostly Cloudy
2012-04-10 05:00,2012,4,10,05:00,,8.8,,4.8,,76,,28,,15,,32.2,,100.68,,,,,,Cloudy
2012-04-10 06:00,2012,4,10,06:00,,8.6,,6.1,,84,,29,,24,,32.2,,100.66,,,,,,Mostly Cloudy
2012-04-10 07:00,2012,4,10,07:00,,9.6,,6.3,,80,,31,,22,,32.2,,100.69,,,,,,Cloudy
2012-04-10 08:00,2012,4,10,08:00,,9.7,,6.3,,79,,34,,28,,32.2,,100.64,,,,,,Cloudy
2012-04-10 09:00,2012,4,10,09:00,,9.9,,7.4,,84,,31,,20,,48.3,,100.64,,,,,,Cloudy
2012-04-10 10:00,2012,4,10,10:00,,10.8,,7.2,,78,,31,,15,,48.3,,100.66,,,,,,Cloudy
2012-04-10 11:00,2012,4,10,11:00,,11.7,,6.2,,69,,36,,17,,48.3,,100.65,,,,,,Cloudy
2012-04-10 12:00,2012,4,10,12:00,,12.6,,6.2,,65,,23,,26,,48.3,,100.7,,,,,,Cloudy
2012-04-10 13:00,2012,4,10,13:00,,13.4,,4.9,,56,,35,,7,,48.3,,100.7,,,,,,Cloudy
2012-04-10 14:00,2012,4,10,14:00,,15.6,,5.9,,52,,,,0,,32.2,,100.7,,,,,,Mostly Cloudy
2012-04-10 15:00,2012,4,10,15:00,,16,,6.6,,54,,14,,15,,32.2,,100.7,,,,,,Mostly Cloudy
2012-04-10 16:00,2012,4,10,16:00,,15.1,,4.3,,48,,14,,15,,32.2,,100.75,,,,,,Mostly Cloudy
2012-04-10 17:00,2012,4,10,17:00,,14.9,,5.3,,53,,16,,7,,32.2,,100.76,,,,,,Mostly Cloudy
2012-04-10 18:00,2012,4,10,18:00,,14.5,,5.6,,55,,15,,7,,32.2,,100.75,,,,,,Mostly Cloudy
2012-04-10 19:00,2012,4,10,19:00,,13.8,,5.5,,57,,13,,7,,32.2,,100.81,,,,,,Mostly Cloudy
2012-04-10 20:00,2012,4,10,20:00,,13.8,,5.8,,58,,,,0,,32.2,,100.87,,,,,,Cloudy
2012-04-10 21:00,2012,4,10,21:00,,13.8,,6.5,,61,,13,,6,,24.1,,100.87,,,,,,Rain Showers
2012-04-10 22:00,2012,4,10,22:00,,12,,6.6,,69,,,,0,,24.1,,100.82,,,,,,Cloudy
2012-04-10 23:00,2012,4,10,23:00,,11.2,,6.3,,72,,,,0,,32.2,,100.79,,,,,,Mostly Cloudy
2012-04-11 00:00,2012,4,11,00:00,,10.6,,5.2,,69,,,,0,,32.2,,100.75,,,,,,Mostly Cloudy
2012-04-11 01:00,2012,4,11,01:00,,10.2,,4.8,,69,,9,,7,,32.2,,100.73,,,,,,Mostly Cloudy
2012-04-11 02:00,2012,4,11,02:00,,10.7,,4.3,,65,,9,,6,,32.2,,100.67,,,,,,Cloudy
2012-04-11 03:00,2012,4,11,03:00,,10.6,,5.2,,69,,,,0,,24.1,,100.66,,,,,,Cloudy
2012-04-11 04:00,2012,4,11,04:00,,10.2,,5.4,,72,,,,0,,24.1,,100.6,,,,,,Rain Showers
2012-04-11 05:00,2012,4,11,05:00,,9.9,,6.4,,79,,,,0,,24.1,,100.56,,,,,,Mostly Cloudy
2012-04-11 06:00,2012,4,11,06:00,,9.2,,5.8,,79,,34,,6,,24.1,,100.5,,,,,,Cloudy
2012-04-11 07:00,2012,4,11,07:00,,10.8,,6.2,,73,,,,0,,24.1,,100.46,,,,,,Cloudy
2012-04-11 08:00,2012,4,11,08:00,,10.5,,6.6,,77,,36,,6,,24.1,,100.44,,,,,,Cloudy
2012-04-11 09:00,2012,4,11,09:00,,11.3,,6.3,,71,,32,,7,,24.1,,100.42,,,,,,Cloudy
2012-04-11 10:00,2012,4,11,10:00,,11,,6.8,,75,,29,,7,,19.3,,100.42,,,,,,Rain Showers
2012-04-11 11:00,2012,4,11,11:00,,10.1,,6.9,,80,,27,,13,,24.1,,100.39,,,,,,Cloudy
2012-04-11 12:00,2012,4,11,12:00,,9.9,,7,,82,,28,,7,,24.1,,100.36,,,,,,Rain Showers
2012-04-11 13:00,2012,4,11,13:00,,9.6,,6.7,,82,,22,,7,,24.1,,100.34,,,,,,Rain Showers
2012-04-11 14:00,2012,4,11,14:00,,9.1,,6.9,,86,,25,,11,,16.1,,100.37,,,,,,Rain
2012-04-11 15:00,2012,4,11,15:00,,9.1,,6.9,,86,,26,,4,,12.9,,100.38,,,,,,Rain
2012-04-11 16:00,2012,4,11,16:00,,9.1,,6.9,,86,,18,,4,,16.1,,100.4,,,,,,Rain
2012-04-11 17:00,2012,4,11,17:00,,9.7,,7.4,,86,,15,,7,,16.1,,100.46,,,,,,Rain
2012-04-11 18:00,2012,4,11,18:00,,9.7,,7.6,,87,,14,,11,,9.7,,100.45,,,,,,Rain
2012-04-11 19:00,2012,4,11,19:00,,9.4,,7.4,,87,,14,,9,,6.4,,100.48,,,,,,Rain
2012-04-11 20:00,2012,4,11,20:00,,9.2,,7.5,,89,,14,,6,,6.4,,100.53,,,,,,Rain - Fog
2012-04-11 21:00,2012,4,11,21:00,,8.9,,7.2,,89,,9,,9,,9.7,,100.54,,,,,,Rain
2012-04-11 22:00,2012,4,11,22:00,,8.5,,,M,,M,10,,15,,12.9,,100.52,,,,,,Cloudy
2012-04-11 23:00,2012,4,11,23:00,,8.5,,6.7,,88,,13,,13,,12.9,,100.51,,,,,,Mostly Cloudy
2012-04-12 00:00,2012,4,12,00:00,,8.2,,6.4,,88,,10,,13,,12.9,,100.58,,,,,,Mostly Cloudy
2012-04-12 01:00,2012,4,12,01:00,,7.6,,5.9,,89,,10,,13,,12.9,,100.6,,,,,,Mostly Cloudy
2012-04-12 02:00,2012,4,12,02:00,,7.1,,5.5,,90,,9,,11,,19.3,,100.6,,,,,,Mostly Cloudy
2012-04-12 03:00,2012,4,12,03:00,,7.1,,5.5,,90,,8,,9,,19.3,,100.62,,,,,,Mostly Cloudy
2012-04-12 04:00,2012,4,12,04:00,,7.8,,6.1,,89,,10,,11,,19.3,,100.64,,,,,,Rain
2012-04-12 05:00,2012,4,12,05:00,,8,,6.3,,89,,9,,13,,12.9,,100.64,,,,,,Cloudy
2012-04-12 06:00,2012,4,12,06:00,,8.2,,6.4,,88,,8,,9,,24.1,,100.65,,,,,,Cloudy
2012-04-12 07:00,2012,4,12,07:00,,8.8,,7.1,,89,,9,,11,,19.3,,100.65,,,,,,Cloudy
2012-04-12 08:00,2012,4,12,08:00,,9.1,,6.8,,86,,8,,7,,19.3,,100.65,,,,,,Cloudy
2012-04-12 09:00,2012,4,12,09:00,,10.4,,7.1,,80,,5,,7,,24.1,,100.64,,,,,,Mostly Cloudy
2012-04-12 10:00,2012,4,12,10:00,,11.5,,6.5,,71,,9,,6,,24.1,,100.67,,,,,,Cloudy
2012-04-12 11:00,2012,4,12,11:00,,12.8,,5.8,,62,,11,,13,,24.1,,100.7,,,,,,Cloudy
2012-04-12 12:00,2012,4,12,12:00,,13.1,,5.1,,58,,24,,13,,24.1,,100.71,,,,,,Cloudy
2012-04-12 13:00,2012,4,12,13:00,,13,,7,,67,,30,,11,,24.1,,100.68,,,,,,Mainly Clear
2012-04-12 14:00,2012,4,12,14:00,,13.1,,7,,66,,27,,15,,24.1,,100.67,,,,,,Mainly Clear
2012-04-12 15:00,2012,4,12,15:00,,12.1,,7.7,,74,,26,,19,,24.1,,100.72,,,,,,Mostly Cloudy
2012-04-12 16:00,2012,4,12,16:00,,10.6,,4.7,,67,,24,,39,,24.1,,100.79,,,,,,Mainly Clear
2012-04-12 17:00,2012,4,12,17:00,,10.4,,5.1,,70,,26,,32,,24.1,,100.82,,,,,,Cloudy
2012-04-12 18:00,2012,4,12,18:00,,9.6,,4.7,,71,,31,,28,,24.1,,100.88,,,,,,Mostly Cloudy
2012-04-12 19:00,2012,4,12,19:00,,9.2,,4.9,,74,,31,,6,,24.1,,100.93,,,,,,Rain
2012-04-12 20:00,2012,4,12,20:00,,9.4,,4.6,,72,,6,,6,,24.1,,100.97,,,,,,Mostly Cloudy
2012-04-12 21:00,2012,4,12,21:00,,8.4,,5.1,,80,,12,,9,,24.1,,101,,,,,,Mostly Cloudy
2012-04-12 22:00,2012,4,12,22:00,,8.2,,5.4,,82,,9,,11,,24.1,,100.99,,,,,,Mostly Cloudy
2012-04-12 23:00,2012,4,12,23:00,,7.8,,5.3,,84,,11,,6,,24.1,,101,,,,,,Mostly Cloudy
2012-04-13 00:00,2012,4,13,00:00,,8,,5.3,,83,,14,,4,,19.3,,101.03,,,,,,Mostly Cloudy
2012-04-13 01:00,2012,4,13,01:00,,6.6,,4.4,,86,,,,0,,19.3,,101.04,,,,,,Mainly Clear
2012-04-13 02:00,2012,4,13,02:00,,6.9,,4.6,,85,,12,,4,,19.3,,101.07,,,,,,Mainly Clear
2012-04-13 03:00,2012,4,13,03:00,,6.2,,4,,86,,,,0,,19.3,,101.08,,,,,,Mainly Clear
2012-04-13 04:00,2012,4,13,04:00,,6.2,,3.9,,85,,,,0,,19.3,,101.07,,,,,,Mostly Cloudy
2012-04-13 05:00,2012,4,13,05:00,,6.7,,4.6,,86,,,,0,,24.1,,101.07,,,,,,Mostly Cloudy
2012-04-13 06:00,2012,4,13,06:00,,7,,4.8,,86,,,,0,,32.2,,101.07,,,,,,Mostly Cloudy
2012-04-13 07:00,2012,4,13,07:00,,8,,5.3,,83,,23,,4,,32.2,,101.09,,,,,,Mostly Cloudy
2012-04-13 08:00,2012,4,13,08:00,,8.1,,5.8,,85,,30,,17,,32.2,,101.1,,,,,,Cloudy
2012-04-13 09:00,2012,4,13,09:00,,8.4,,5.5,,82,,30,,17,,32.2,,101.13,,,,,,Mostly Cloudy
2012-04-13 10:00,2012,4,13,10:00,,9,,5.4,,78,,29,,20,,32.2,,101.16,,,,,,Mainly Clear
2012-04-13 11:00,2012,4,13,11:00,,9.9,,6,,77,,30,,15,,32.2,,101.16,,,,,,Mainly Clear
2012-04-13 12:00,2012,4,13,12:00,,10.7,,6.4,,75,,29,,15,,48.3,,101.12,,,,,,Mainly Clear
2012-04-13 13:00,2012,4,13,13:00,,11,,6.3,,73,,29,,20,,48.3,,101.09,,,,,,Mainly Clear
2012-04-13 14:00,2012,4,13,14:00,,12,,6.8,,70,,29,,22,,48.3,,101.1,,,,,,Mainly Clear
2012-04-13 15:00,2012,4,13,15:00,,12.2,,7,,71,,29,,20,,48.3,,101.05,,,,,,Mainly Clear
2012-04-13 16:00,2012,4,13,16:00,,12.6,,6.4,,66,,30,,22,,48.3,,101.04,,,,,,Mainly Clear
2012-04-13 17:00,2012,4,13,17:00,,12.4,,6.3,,66,,30,,24,,48.3,,101.01,,,,,,Mainly Clear
2012-04-13 18:00,2012,4,13,18:00,,11.6,,5.7,,67,,31,,17,,48.3,,101,,,,,,Mainly Clear
2012-04-13 19:00,2012,4,13,19:00,,10.5,,5.6,,72,,28,,30,,48.3,,101,,,,,,Mainly Clear
2012-04-13 20:00,2012,4,13,20:00,,10.5,,5,,69,,29,,20,,48.3,,101.05,,,,,,Mainly Clear
2012-04-13 21:00,2012,4,13,21:00,,9.7,,4.9,,72,,32,,11,,48.3,,101.1,,,,,,Mainly Clear
2012-04-13 22:00,2012,4,13,22:00,,10,,5.6,,74,,27,,19,,48.3,,101.13,,,,,,Mainly Clear
2012-04-13 23:00,2012,4,13,23:00,,9.6,,5.2,,74,,32,,24,,48.3,,101.2,,,,,,Mainly Clear
2012-04-14 00:00,2012,4,14,00:00,,9,,5.6,,79,,32,,17,,48.3,,101.24,,,,,,Mainly Clear
2012-04-14 01:00,2012,4,14,01:00,,8.5,,5.5,,81,,1,,11,,48.3,,101.27,,,,,,Clear
2012-04-14 02:00,2012,4,14,02:00,,6.2,,3.3,,82,,8,,6,,48.3,,101.32,,,,,,Mainly Clear
2012-04-14 03:00,2012,4,14,03:00,,6.4,,3.7,,83,,36,,6,,48.3,,101.36,,,,,,Mostly Cloudy
2012-04-14 04:00,2012,4,14,04:00,,6.6,,3.2,,79,,2,,4,,32.2,,101.4,,,,,,Mostly Cloudy
2012-04-14 05:00,2012,4,14,05:00,,7.5,,4.1,,79,,36,,6,,24.1,,101.46,,,,,,Cloudy
2012-04-14 06:00,2012,4,14,06:00,,8.1,,4.6,,79,,,,0,,24.1,,101.52,,,,,,Cloudy
2012-04-14 07:00,2012,4,14,07:00,,8.7,,5.6,,81,,30,,15,,24.1,,101.58,,,,,,Mostly Cloudy
2012-04-14 08:00,2012,4,14,08:00,,9.5,,6.1,,79,,32,,19,,24.1,,101.64,,,,,,Mostly Cloudy
2012-04-14 09:00,2012,4,14,09:00,,9.3,,5.8,,79,,31,,15,,24.1,,101.67,,,,,,Mostly Cloudy
2012-04-14 10:00,2012,4,14,10:00,,9.9,,6,,77,,29,,15,,24.1,,101.71,,,,,,Mostly Cloudy
2012-04-14 11:00,2012,4,14,11:00,,11.1,,6.9,,75,,29,,19,,32.2,,101.75,,,,,,Mainly Clear
2012-04-14 12:00,2012,4,14,12:00,,11.2,,6.3,,72,,26,,13,,32.2,,101.77,,,,,,Mainly Clear
2012-04-14 13:00,2012,4,14,13:00,,11.7,,6.1,,68,,27,,9,,32.2,,101.78,,,,,,Mainly Clear
2012-04-14 14:00,2012,4,14,14:00,,13,,6.2,,63,,24,,9,,32.2,,101.78,,,,,,Mainly Clear
2012-04-14 15:00,2012,4,14,15:00,,13.2,,6,,62,,23,,11,,32.2,,101.78,,,,,,Mainly Clear
2012-04-14 16:00,2012,4,14,16:00,,13.4,,5.9,,60,,23,,13,,32.2,,101.77,,,,,,Mainly Clear
2012-04-14 17:00,2012,4,14,17:00,,13.4,,6.1,,61,,23,,11,,32.2,,101.76,,,,,,Mainly Clear
2012-04-14 18:00,2012,4,14,18:00,,12.2,,6.7,,69,,27,,9,,32.2,,101.75,,,,,,Mainly Clear
2012-04-14 19:00,2012,4,14,19:00,,9.6,,4.8,,72,,28,,7,,32.2,,101.78,,,,,,Mainly Clear
2012-04-14 20:00,2012,4,14,20:00,,9.7,,5.1,,73,,29,,7,,32.2,,101.83,,,,,,Mostly Cloudy
2012-04-14 21:00,2012,4,14,21:00,,10.5,,6.3,,75,,,,0,,32.2,,101.84,,,,,,Mostly Cloudy
2012-04-14 22:00,2012,4,14,22:00,,10.7,,5.2,,69,,12,,6,,32.2,,101.85,,,,,,Mostly Cloudy
2012-04-14 23:00,2012,4,14,23:00,,9.4,,5.9,,79,,9,,11,,32.2,,101.88,,,,,,Cloudy
2012-04-15 00:00,2012,4,15,00:00,,8.1,,5.3,,82,,9,,11,,32.2,,101.93,,,,,,Mostly Cloudy
2012-04-15 01:00,2012,4,15,01:00,,8.4,,5.5,,82,,9,,15,,32.2,,101.95,,,,,,Mostly Cloudy
2012-04-15 02:00,2012,4,15,02:00,,8,,4.8,,80,,9,,17,,32.2,,101.98,,,,,,Mostly Cloudy
2012-04-15 03:00,2012,4,15,03:00,,8.4,,4.5,,76,,11,,13,,32.2,,102.03,,,,,,Mostly Cloudy
2012-04-15 04:00,2012,4,15,04:00,,7.9,,4.5,,79,,10,,17,,32.2,,102.07,,,,,,Mostly Cloudy
2012-04-15 05:00,2012,4,15,05:00,,7.7,,4.4,,80,,9,,15,,24.1,,102.09,,,,,,Cloudy
2012-04-15 06:00,2012,4,15,06:00,,7.8,,4.3,,79,,9,,15,,24.1,,102.13,,,,,,Mostly Cloudy
2012-04-15 07:00,2012,4,15,07:00,,8.3,,4.4,,76,,9,,20,,24.1,,102.14,,,,,,Mostly Cloudy
2012-04-15 08:00,2012,4,15,08:00,,9.1,,4.7,,74,,9,,20,,32.2,,102.17,,,,,,Mostly Cloudy
2012-04-15 09:00,2012,4,15,09:00,,9.8,,4.9,,72,,12,,26,,32.2,,102.18,,,,,,Mostly Cloudy
2012-04-15 10:00,2012,4,15,10:00,,10.9,,5,,67,,11,,28,,32.2,,102.19,,,,,,Mostly Cloudy
2012-04-15 11:00,2012,4,15,11:00,,12.4,,5.4,,62,,12,,19,,32.2,,102.19,,,,,,Mostly Cloudy
2012-04-15 12:00,2012,4,15,12:00,,13.1,,4.9,,57,,13,,15,,32.2,,102.17,,,,,,Mostly Cloudy
2012-04-15 13:00,2012,4,15,13:00,,12.9,,4.9,,58,,14,,13,,32.2,,102.14,,,,,,Mostly Cloudy
2012-04-15 14:00,2012,4,15,14:00,,12.9,,5.6,,61,,9,,15,,32.2,,102.09,,,,,,Mostly Cloudy
2012-04-15 15:00,2012,4,15,15:00,,13.3,,5.3,,58,,11,,7,,32.2,,102.03,,,,,,Mostly Cloudy
2012-04-15 16:00,2012,4,15,16:00,,13.8,,5.3,,56,,16,,7,,32.2,,101.95,,,,,,Mostly Cloudy
2012-04-15 17:00,2012,4,15,17:00,,13.9,,4.9,,55,,16,,9,,32.2,,101.9,,,,,,Mostly Cloudy
2012-04-15 18:00,2012,4,15,18:00,,13.5,,4.9,,56,,16,,7,,32.2,,101.82,,,,,,Mostly Cloudy
2012-04-15 19:00,2012,4,15,19:00,,13,,4.7,,57,,16,,6,,32.2,,101.74,,,,,,Mostly Cloudy
2012-04-15 20:00,2012,4,15,20:00,,10.3,,6.1,,75,,33,,7,,32.2,,101.71,,,,,,Mostly Cloudy
2012-04-15 21:00,2012,4,15,21:00,,11.3,,5.9,,69,,36,,7,,32.2,,101.65,,,,,,Cloudy
2012-04-15 22:00,2012,4,15,22:00,,10.3,,4.1,,65,,10,,9,,32.2,,101.57,,,,,,Cloudy
2012-04-15 23:00,2012,4,15,23:00,,10.3,,4.3,,66,,9,,11,,32.2,,101.5,,,,,,Cloudy
2012-04-16 00:00,2012,4,16,00:00,,9.8,,4.9,,72,,8,,13,,32.2,,101.42,,,,,,Cloudy
2012-04-16 01:00,2012,4,16,01:00,,9.7,,3.4,,65,,10,,13,,32.2,,101.35,,,,,,Cloudy
2012-04-16 02:00,2012,4,16,02:00,,9.3,,4.5,,72,,9,,17,,19.3,,101.3,,,,,,Rain
2012-04-16 03:00,2012,4,16,03:00,,8.4,,5.2,,80,,10,,15,,12.9,,101.28,,,,,,Rain
2012-04-16 04:00,2012,4,16,04:00,,8,,5.5,,84,,10,,17,,12.9,,101.25,,,,,,Rain
2012-04-16 05:00,2012,4,16,05:00,,8,,5.3,,83,,5,,19,,12.9,,101.14,,,,,,Rain
2012-04-16 06:00,2012,4,16,06:00,,8.2,,5.4,,82,,8,,22,,16.1,,101.08,,,,,,Rain
2012-04-16 07:00,2012,4,16,07:00,,8,,5.3,,83,,9,,22,,16.1,,101.08,,,,,,Rain Showers
2012-04-16 08:00,2012,4,16,08:00,,8.2,,5.4,,82,,10,,24,,12.9,,101.14,,,,,,Rain Showers
2012-04-16 09:00,2012,4,16,09:00,,8.3,,5.9,,85,,10,,24,,19.3,,101.18,,,,,,Cloudy
2012-04-16 10:00,2012,4,16,10:00,,9.1,,6.4,,83,,11,,22,,19.3,,101.24,,,,,,Cloudy
2012-04-16 11:00,2012,4,16,11:00,,10.8,,7.7,,81,,13,,20,,19.3,,101.28,,,,,,Cloudy
2012-04-16 12:00,2012,4,16,12:00,,12.7,,8.2,,74,,19,,15,,24.1,,101.33,,,,,,Mostly Cloudy
2012-04-16 13:00,2012,4,16,13:00,,13.1,,6.4,,64,,23,,24,,24.1,,101.39,,,,,,Mostly Cloudy
2012-04-16 14:00,2012,4,16,14:00,,13.7,,6.6,,62,,24,,22,,24.1,,101.5,,,,,,Mainly Clear
2012-04-16 15:00,2012,4,16,15:00,,13.1,,5.7,,61,,24,,32,,24.1,,101.55,,,,,,Mainly Clear
2012-04-16 16:00,2012,4,16,16:00,,12.5,,4,,56,,24,,41,,24.1,,101.63,,,,,,Mainly Clear
2012-04-16 17:00,2012,4,16,17:00,,10.9,,3.1,,59,,25,,30,,24.1,,101.74,,,,,,Mostly Cloudy
2012-04-16 18:00,2012,4,16,18:00,,10.3,,2.7,,59,,25,,28,,32.2,,101.79,,,,,,Mostly Cloudy
2012-04-16 19:00,2012,4,16,19:00,,10,,1.8,,57,,23,,20,,48.3,,101.87,,,,,,Mostly Cloudy
2012-04-16 20:00,2012,4,16,20:00,,9.5,,1.6,,58,,23,,17,,32.2,,101.95,,,,,,Mostly Cloudy
2012-04-16 21:00,2012,4,16,21:00,,8.6,,2.1,,64,,20,,11,,32.2,,102.01,,,,,,Mainly Clear
2012-04-16 22:00,2012,4,16,22:00,,7.7,,1.6,,65,,19,,11,,24.1,,102.04,,,,,,Mainly Clear
2012-04-16 23:00,2012,4,16,23:00,,7.5,,1.4,,65,,22,,17,,24.1,,102.11,,,,,,Mainly Clear
2012-04-17 00:00,2012,4,17,00:00,,5.1,,0.4,,72,,8,,7,,24.1,,102.17,,,,,,Mainly Clear
2012-04-17 01:00,2012,4,17,01:00,,4.3,,0.6,,77,,9,,9,,24.1,,102.21,,,,,,Mainly Clear
2012-04-17 02:00,2012,4,17,02:00,,4.4,,0.7,,77,,9,,11,,24.1,,102.24,,,,,,Mostly Cloudy
2012-04-17 03:00,2012,4,17,03:00,,4.7,,1.4,,79,,9,,15,,24.1,,102.24,,,,,,Mostly Cloudy
2012-04-17 04:00,2012,4,17,04:00,,4.3,,1.3,,81,,9,,13,,24.1,,102.24,,,,,,Mostly Cloudy
2012-04-17 05:00,2012,4,17,05:00,,4.3,,1,,79,,9,,15,,24.1,,102.22,,,,,,Mostly Cloudy
2012-04-17 06:00,2012,4,17,06:00,,5.4,,1.5,,76,,9,,15,,24.1,,102.18,,,,,,Mostly Cloudy
2012-04-17 07:00,2012,4,17,07:00,,6.6,,2.8,,77,,10,,15,,24.1,,102.19,,,,,,Cloudy
2012-04-17 08:00,2012,4,17,08:00,,7.3,,3.4,,76,,9,,11,,24.1,,102.16,,,,,,Cloudy
2012-04-17 09:00,2012,4,17,09:00,,8.3,,3.6,,72,,9,,11,,24.1,,102.11,,,,,,Cloudy
2012-04-17 10:00,2012,4,17,10:00,,9.1,,3.6,,68,,10,,11,,24.1,,102.08,,,,,,Cloudy
2012-04-17 11:00,2012,4,17,11:00,,9.5,,3.2,,65,,10,,11,,24.1,,101.98,,,,,,Cloudy
2012-04-17 12:00,2012,4,17,12:00,,9.9,,1.8,,57,,10,,15,,24.1,,101.91,,,,,,Cloudy
2012-04-17 13:00,2012,4,17,13:00,,10.1,,0.4,,51,,17,,4,,24.1,,101.87,,,,,,Cloudy
2012-04-17 14:00,2012,4,17,14:00,,9,,2.9,,66,,25,,7,,24.1,,101.89,,,,,,Rain Showers
2012-04-17 15:00,2012,4,17,15:00,,9.1,,1,,57,,14,,19,,24.1,,101.84,,,,,,Cloudy
2012-04-17 16:00,2012,4,17,16:00,,8.1,,2.4,,67,,13,,20,,24.1,,101.81,,,,,,Rain Showers
2012-04-17 17:00,2012,4,17,17:00,,7.3,,3.3,,76,,8,,19,,19.3,,101.76,,,,,,Rain
2012-04-17 18:00,2012,4,17,18:00,,7,,3.3,,77,,8,,19,,24.1,,101.7,,,,,,Rain
2012-04-17 19:00,2012,4,17,19:00,,6.9,,3.6,,79,,6,,17,,24.1,,101.63,,,,,,Rain Showers
2012-04-17 20:00,2012,4,17,20:00,,6.5,,3.2,,79,,8,,20,,24.1,,101.6,,,,,,Rain Showers
2012-04-17 21:00,2012,4,17,21:00,,6.6,,2.5,,75,,8,,19,,24.1,,101.6,,,,,,Rain Showers
2012-04-17 22:00,2012,4,17,22:00,,6.6,,2.5,,75,,8,,19,,19.3,,101.56,,,,,,Rain Showers
2012-04-17 23:00,2012,4,17,23:00,,6.3,,3.1,,80,,6,,15,,24.1,,101.54,,,,,,Rain Showers
2012-04-18 00:00,2012,4,18,00:00,,6.5,,3.2,,79,,7,,17,,24.1,,101.47,,,,,,Rain Showers
2012-04-18 01:00,2012,4,18,01:00,,6.5,,3.4,,81,,6,,15,,24.1,,101.42,,,,,,Rain Showers
2012-04-18 02:00,2012,4,18,02:00,,6.5,,3.6,,82,,7,,13,,24.1,,101.39,,,,,,Rain Showers
2012-04-18 03:00,2012,4,18,03:00,,6.6,,3.7,,82,,7,,15,,24.1,,101.35,,,,,,Cloudy
2012-04-18 04:00,2012,4,18,04:00,,6.4,,3.7,,83,,9,,15,,24.1,,101.34,,,,,,Cloudy
2012-04-18 05:00,2012,4,18,05:00,,6.3,,3.9,,85,,9,,15,,24.1,,101.32,,,,,,Rain Showers
2012-04-18 06:00,2012,4,18,06:00,,6.2,,3.8,,85,,10,,15,,12.9,,101.34,,,,,,Rain Showers
2012-04-18 07:00,2012,4,18,07:00,,6.5,,4,,84,,10,,11,,19.3,,101.39,,,,,,Rain Showers
2012-04-18 08:00,2012,4,18,08:00,,6.6,,4.2,,85,,9,,17,,24.1,,101.44,,,,,,Rain Showers
2012-04-18 09:00,2012,4,18,09:00,,7.7,,5.1,,84,,10,,22,,24.1,,101.45,,,,,,Mainly Clear
2012-04-18 10:00,2012,4,18,10:00,,9.5,,6,,79,,10,,26,,24.1,,101.49,,,,,,Mainly Clear
2012-04-18 11:00,2012,4,18,11:00,,10,,5.1,,72,,8,,15,,24.1,,101.54,,,,,,Mostly Cloudy
2012-04-18 12:00,2012,4,18,12:00,,11.3,,6.2,,71,,9,,7,,24.1,,101.58,,,,,,Mostly Cloudy
2012-04-18 13:00,2012,4,18,13:00,,11.6,,5.6,,67,,8,,6,,24.1,,101.59,,,,,,Rain Showers
2012-04-18 14:00,2012,4,18,14:00,,9.5,,5.4,,76,,15,,19,,24.1,,101.66,,,,,,Rain Showers
2012-04-18 15:00,2012,4,18,15:00,,11.7,,6.1,,68,,15,,15,,24.1,,101.66,,,,,,Mostly Cloudy
2012-04-18 16:00,2012,4,18,16:00,,11.9,,5.2,,63,,14,,15,,24.1,,101.68,,,,,,Mostly Cloudy
2012-04-18 17:00,2012,4,18,17:00,,11.1,,4.4,,63,,17,,17,,24.1,,101.7,,,,,,Rain Showers
2012-04-18 18:00,2012,4,18,18:00,,11.1,,4.5,,64,,18,,13,,24.1,,101.67,,,,,,Mainly Clear
2012-04-18 19:00,2012,4,18,19:00,,10.7,,4.2,,64,,13,,7,,24.1,,101.68,,,,,,Mostly Cloudy
2012-04-18 20:00,2012,4,18,20:00,,9.5,,6,,79,,9,,13,,24.1,,101.68,,,,,,Mostly Cloudy
2012-04-18 21:00,2012,4,18,21:00,,6.9,,4.4,,84,,9,,13,,24.1,,101.76,,,,,,Mainly Clear
2012-04-18 22:00,2012,4,18,22:00,,6.5,,3.7,,82,,9,,9,,24.1,,101.8,,,,,,Mainly Clear
2012-04-18 23:00,2012,4,18,23:00,,6.6,,4.1,,84,,9,,11,,24.1,,101.8,,,,,,Mainly Clear
